match_id,source_match_id,canonical_home_team,canonical_away_team,source_home_team,source_away_team,home_similarity,away_similarity,mean_similarity,runner_up_margin,fixture_kickoff,series_file,reason
32911b8f-0a21-45da-8632-e9738ffa3fb5,54372252,Inter Mailand,Cagliari Calcio,Inter,Cagliari,58.82352941176471,100.0,79.41176470588235,25.84033613445378,2016-10-16 15:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
e6f48b9e-1f97-4bf6-9ed8-1d5ee4a85412,54372249,FC Genua 1893,FC Empoli,Genoa,Empoli,57.14285714285714,100.0,78.57142857142857,36.9047619047619,2016-10-16 15:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
0492a01e-d63e-49d7-8c5e-65b4c1d66cdc,54372980,Sporting Gijon,FC Valencia,Gijon,Valencia,55.55555555555556,100.0,77.77777777777777,30.40935672514619,2016-10-16 18:30:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
227b30ba-6584-4f5a-b687-27cacae6b69f,54371477,Deportivo Alavés,FC Malaga,Alaves,Malaga,57.14285714285714,100.0,78.57142857142857,32.06793206793207,2016-10-16 12:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
491bd63c-46c6-4390-be0e-3801a7c8dbd3,56090078,FC Liverpool,West Bromwich Albion,Liverpool,West Brom,100.0,61.53846153846154,80.76923076923077,41.348940914158305,2016-10-22 18:30:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
1ba838ef-1ec1-4934-a5b4-5092c1c41214,56090175,Girondins Bordeaux,AS Nancy,Bordeaux,Nancy,64.0,83.33333333333334,73.66666666666667,29.52873563218391,2016-10-22 20:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
6db0402f-d777-4d8d-a5ff-2c69b73607c1,56090177,Dijon Football,FC Lorient,Dijon,Lorient,55.55555555555556,100.0,77.77777777777777,34.92063492063492,2016-10-22 20:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
76eebd32-0732-4f3a-9a02-f8c0e186e2bc,56089891,Olympique Lyon,EA Guingamp,Lyon,Guingamp,47.05882352941176,88.88888888888889,67.97385620915033,33.15904139433552,2016-10-22 17:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
e081f4df-66fa-418d-856e-e39a51be3416,56090012,Sampdoria Genua,FC Genua 1893,Sampdoria,Genoa,78.26086956521739,57.14285714285714,67.70186335403727,26.649231775089902,2016-10-22 18:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
63f4e5e3-551d-4d2d-bc0a-9a3c38cc70a3,56090094,Real Sociedad,Deportivo Alavés,Real Sociedad,Alaves,100.0,57.14285714285714,78.57142857142857,37.5187969924812,2016-10-22 18:30:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
eae7066c-4a3b-4dce-a37a-bba4d5da6789,56088562,Espanyol Barcelona,SD Eibar,Espanyol,Eibar,64.0,83.33333333333334,73.66666666666667,35.484848484848484,2016-10-22 13:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
f99944c0-6a16-41be-b41c-701fa656c18a,56090262,FC Granada,Sporting Gijon,Granada CF,Gijon,100.0,55.55555555555556,77.77777777777777,32.77777777777777,2016-10-22 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
fdcb46a0-06db-4498-b1f9-9620c725e649,56389537,FC Schalke 04,1. FSV Mainz 05,Schalke,Mainz,87.5,62.5,75.0,29.588235294117645,2016-10-23 17:30:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
147f9920-a3e2-4ab2-81b9-90a1487605a0,56389749,Paris St. Germain,Olympique Marseille,Paris SG,Marseille,66.66666666666667,66.66666666666667,66.66666666666667,25.757575757575758,2016-10-23 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
22f6cb82-579c-4f02-aab2-6e440118db89,56389468,FC Metz,OGC Nizza,Metz,Nice,100.0,33.333333333333336,66.66666666666667,45.83333333333334,2016-10-23 17:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
4e348d3a-78ea-4248-aaad-cc7616207c3d,56388916,FC Crotone,SSC Neapel,Crotone,Napoli,100.0,53.333333333333336,76.66666666666667,34.019607843137265,2016-10-23 15:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
7624a374-8ec8-4e03-b730-452f2ca6162e,56388230,Udinese Calcio,Delfino Pescara 1936,Udinese,Pescara,100.0,56.00000000000001,78.0,40.73148148148148,2016-10-23 12:30:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
84bf6bf4-71c0-4f6a-973c-9fdc41c1a336,56388914,Cagliari Calcio,AC Florenz,Cagliari,Fiorentina,100.0,58.82352941176471,79.41176470588235,100.0,2016-10-23 15:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
9f0a7ec9-3f4a-4fa0-96a8-d56596126c17,56388922,FC Turin,Lazio Rom,Torino,Lazio,72.72727272727273,76.92307692307692,74.82517482517483,33.158508158508155,2016-10-23 15:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
d7fb8991-200c-4c1c-86b5-f727ed82ee5a,56951850,FC Genua 1893,AC Mailand,Genoa,AC Milan,57.14285714285714,83.33333333333334,70.23809523809524,41.964285714285715,2016-10-25 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
4415eb7d-9fdd-46eb-8397-f12f185f1080,57243295,Juventus Turin,Sampdoria Genua,Juventus,Sampdoria,76.19047619047619,78.26086956521739,77.22567287784679,49.72567287784679,2016-10-26 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
514880e7-b8aa-465b-9b56-4509703af637,57243289,AC Florenz,FC Crotone,Fiorentina,Crotone,58.82352941176471,100.0,79.41176470588235,37.348272642390285,2016-10-26 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
92aa04d6-568e-433c-a09a-660c304f6fe9,57243292,Inter Mailand,FC Turin,Inter,Torino,58.82352941176471,72.72727272727273,65.77540106951872,20.775401069518722,2016-10-26 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
9b6e33ec-8d8f-4e94-bec4-f90f9d069aba,57243301,SSC Neapel,FC Empoli,Napoli,Empoli,53.333333333333336,100.0,76.66666666666667,39.971988795518214,2016-10-26 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
d49ad059-654d-47eb-874e-2475bcd409fb,57817888,OSC Lille,Paris St. Germain,Lille,Paris SG,76.92307692307692,66.66666666666667,71.7948717948718,36.72993672993673,2016-10-28 20:45:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
461715c8-df03-4b3d-adaf-32c7e3e68baf,58105243,Borussia Dortmund,FC Schalke 04,Dortmund,Schalke,66.66666666666667,87.5,77.08333333333334,36.481829573934846,2016-10-29 18:30:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
6bd2da9d-3055-4392-9630-4c6d7c58d4ca,58104340,1. FSV Mainz 05,FC Ingolstadt 04,Mainz,Ingolstadt,62.5,90.9090909090909,76.70454545454545,38.06818181818182,2016-10-29 15:30:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
6ee44ce7-0f8b-488b-b8fa-1898a3449027,58104442,Tottenham Hotspur,Leicester City,Tottenham,Leicester,72.0,81.81818181818181,76.9090909090909,35.31364931364931,2016-10-29 16:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
8d89ee63-08f1-43b9-bbf4-722e4d525ee9,58104448,West Bromwich Albion,Manchester City,West Brom,Manchester City,61.53846153846154,100.0,80.76923076923077,42.7930402930403,2016-10-29 16:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
6eeadb61-9dc3-4ee6-85e8-6365189d48b1,58105384,SC Bastia,Dijon Football,Bastia,Dijon,85.71428571428572,55.55555555555556,70.63492063492063,29.384920634920633,2016-10-29 20:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
7f20e9e0-f218-481e-b81e-adf3400d9572,58105027,FC Toulouse,Olympique Lyon,Toulouse,Lyon,100.0,47.05882352941176,73.52941176470588,34.294962003940334,2016-10-29 17:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
3d6188a5-08b5-40a1-981e-631aeb015eb5,58105174,FC Bologna,AC Florenz,Bologna,Fiorentina,100.0,58.82352941176471,79.41176470588235,34.90627020038784,2016-10-29 18:00:00+00:00,odds_series_b.csv.gz,ambiguous_or_below_threshold
